,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20
143751,349.0,170.0,619.0,0.56907475,2716.0,2688.0,2208.0,-0.09803922,4008.0,3910.0,3278.0,-0.08792432,3974.0,3810.0,3070.0,-0.10755814,2760.0,2688.0,2156.0,-0.10982659
143752,342.0,166.0,595.0,0.5637319,2716.0,2688.0,2208.0,-0.09803922,4008.0,3910.0,3278.0,-0.08792432,3974.0,3810.0,3070.0,-0.10755814,2760.0,2688.0,2156.0,-0.10982659
143753,344.0,147.0,588.0,0.6,2732.0,2672.0,2200.0,-0.09688013,4050.0,3978.0,3210.0,-0.10684474,3902.0,3810.0,3082.0,-0.10562971,2760.0,2688.0,2156.0,-0.10982659
143754,351.0,121.0,646.0,0.684485,2732.0,2672.0,2200.0,-0.09688013,4050.0,3978.0,3210.0,-0.10684474,3902.0,3810.0,3082.0,-0.10562971,2772.0,2704.0,2140.0,-0.1164327
143755,329.0,162.0,629.0,0.59039193,2732.0,2672.0,2200.0,-0.09688013,4050.0,3978.0,3210.0,-0.10684474,3902.0,3810.0,3082.0,-0.10562971,2772.0,2704.0,2140.0,-0.1164327
143756,347.0,166.0,644.0,0.5901235,2676.0,2646.0,2208.0,-0.09023486,3896.0,3856.0,3094.0,-0.109640285,4002.0,3868.0,3178.0,-0.097927906,2772.0,2704.0,2140.0,-0.1164327
143757,352.0,162.0,672.0,0.6115108,2676.0,2646.0,2208.0,-0.09023486,3896.0,3856.0,3094.0,-0.109640285,4002.0,3868.0,3178.0,-0.097927906,2768.0,2724.0,2186.0,-0.1095723
143758,343.0,159.0,657.0,0.6102941,2676.0,2646.0,2208.0,-0.09023486,3896.0,3856.0,3094.0,-0.109640285,4002.0,3868.0,3178.0,-0.097927906,2768.0,2724.0,2186.0,-0.1095723
146231,1216.0,980.0,823.0,-0.087077096,2588.0,2650.0,2344.0,-0.061273526,3790.0,3822.0,3084.0,-0.106863596,4040.0,3978.0,3238.0,-0.10254989,3688.0,3858.0,3142.0,-0.10228571
146232,1229.0,986.0,813.0,-0.09616454,2588.0,2650.0,2344.0,-0.061273526,3790.0,3822.0,3084.0,-0.106863596,4040.0,3978.0,3238.0,-0.10254989,3688.0,3858.0,3142.0,-0.10228571
146233,1225.0,989.0,821.0,-0.09281768,2588.0,2650.0,2344.0,-0.061273526,3790.0,3822.0,3084.0,-0.106863596,4040.0,3978.0,3238.0,-0.10254989,3688.0,3858.0,3142.0,-0.10228571
146234,1229.0,973.0,853.0,-0.065717414,2614.0,2626.0,2324.0,-0.0610101,3714.0,3752.0,3044.0,-0.10417893,4016.0,3946.0,3214.0,-0.10223464,3688.0,3858.0,3142.0,-0.10228571
146235,1240.0,973.0,841.0,-0.07276736,2614.0,2626.0,2324.0,-0.0610101,3714.0,3752.0,3044.0,-0.10417893,4016.0,3946.0,3214.0,-0.10223464,3654.0,3796.0,3060.0,-0.10735123
146236,1250.0,984.0,812.0,-0.09576838,2614.0,2626.0,2324.0,-0.0610101,3714.0,3752.0,3044.0,-0.10417893,4016.0,3946.0,3214.0,-0.10223464,3654.0,3796.0,3060.0,-0.10735123
146237,1243.0,1016.0,789.0,-0.12576178,2570.0,2648.0,2328.0,-0.06430868,3768.0,3850.0,3068.0,-0.11303845,4046.0,4028.0,3272.0,-0.10356165,3654.0,3796.0,3060.0,-0.10735123
146238,1237.0,1002.0,765.0,-0.13412564,2570.0,2648.0,2328.0,-0.06430868,3768.0,3850.0,3068.0,-0.11303845,4046.0,4028.0,3272.0,-0.10356165,3796.0,3908.0,3148.0,-0.10770975
146239,1233.0,1001.0,764.0,-0.13427763,2570.0,2648.0,2328.0,-0.06430868,3768.0,3850.0,3068.0,-0.11303845,4046.0,4028.0,3272.0,-0.10356165,3796.0,3908.0,3148.0,-0.10770975
146240,1208.0,1012.0,771.0,-0.13516545,2604.0,2638.0,2328.0,-0.06242449,3774.0,3824.0,3056.0,-0.11162791,4062.0,4074.0,3298.0,-0.10526316,3796.0,3908.0,3148.0,-0.10770975
146241,1233.0,1012.0,795.0,-0.12008855,2604.0,2638.0,2328.0,-0.06242449,3774.0,3824.0,3056.0,-0.11162791,4062.0,4074.0,3298.0,-0.10526316,3812.0,3950.0,3208.0,-0.10366024
146242,1240.0,1016.0,792.0,-0.123893805,2604.0,2638.0,2328.0,-0.06242449,3774.0,3824.0,3056.0,-0.11162791,4062.0,4074.0,3298.0,-0.10526316,3812.0,3950.0,3208.0,-0.10366024
146243,1244.0,1005.0,779.0,-0.12668161,2604.0,2638.0,2328.0,-0.06242449,3774.0,3824.0,3056.0,-0.11162791,4062.0,4074.0,3298.0,-0.10526316,3812.0,3950.0,3208.0,-0.10366024
146244,1237.0,1004.0,777.0,-0.12745649,2606.0,2638.0,2334.0,-0.061142396,3710.0,3686.0,2978.0,-0.1062425,4086.0,4030.0,3298.0,-0.09989083,3812.0,3950.0,3208.0,-0.10366024
146245,1240.0,1002.0,778.0,-0.12584269,2606.0,2638.0,2334.0,-0.061142396,3710.0,3686.0,2978.0,-0.1062425,4086.0,4030.0,3298.0,-0.09989083,3788.0,3978.0,3168.0,-0.11335012
146246,1254.0,1004.0,748.0,-0.14611872,2606.0,2638.0,2334.0,-0.061142396,3710.0,3686.0,2978.0,-0.1062425,4086.0,4030.0,3298.0,-0.09989083,3788.0,3978.0,3168.0,-0.11335012
146247,1258.0,1012.0,723.0,-0.1665706,2602.0,2628.0,2336.0,-0.05882353,3724.0,3676.0,3002.0,-0.10092842,4054.0,4034.0,3294.0,-0.10098253,3788.0,3978.0,3168.0,-0.11335012
146248,1240.0,1015.0,743.0,-0.15472127,2602.0,2628.0,2336.0,-0.05882353,3724.0,3676.0,3002.0,-0.10092842,4054.0,4034.0,3294.0,-0.10098253,3812.0,3990.0,3304.0,-0.0940499
146249,1231.0,1016.0,749.0,-0.15127479,2602.0,2628.0,2336.0,-0.05882353,3724.0,3676.0,3002.0,-0.10092842,4054.0,4034.0,3294.0,-0.10098253,3812.0,3990.0,3304.0,-0.0940499
146250,1230.0,1022.0,766.0,-0.14317673,2608.0,2626.0,2340.0,-0.057591625,3708.0,3692.0,3020.0,-0.10011919,4030.0,3930.0,3308.0,-0.08593534,3812.0,3990.0,3304.0,-0.0940499
146251,1255.0,1028.0,799.0,-0.12534209,2608.0,2626.0,2340.0,-0.057591625,3708.0,3692.0,3020.0,-0.10011919,4030.0,3930.0,3308.0,-0.08593534,4220.0,4380.0,3630.0,-0.09363296
146252,1247.0,1016.0,779.0,-0.13203342,2608.0,2626.0,2340.0,-0.057591625,3708.0,3692.0,3020.0,-0.10011919,4030.0,3930.0,3308.0,-0.08593534,4220.0,4380.0,3630.0,-0.09363296
146253,1236.0,999.0,769.0,-0.1300905,2608.0,2626.0,2340.0,-0.057591625,3708.0,3692.0,3020.0,-0.10011919,4030.0,3930.0,3308.0,-0.08593534,4220.0,4380.0,3630.0,-0.09363296
146254,1235.0,999.0,733.0,-0.15357968,2612.0,2632.0,2344.0,-0.057877813,3712.0,3720.0,2998.0,-0.107472464,4034.0,4034.0,3250.0,-0.107633166,4220.0,4380.0,3630.0,-0.09363296
146255,1266.0,1016.0,693.0,-0.18899941,2612.0,2632.0,2344.0,-0.057877813,3712.0,3720.0,2998.0,-0.107472464,4034.0,4034.0,3250.0,-0.107633166,4244.0,4488.0,3652.0,-0.1027027
146256,1270.0,1001.0,706.0,-0.17281781,2612.0,2632.0,2344.0,-0.057877813,3712.0,3720.0,2998.0,-0.107472464,4034.0,4034.0,3250.0,-0.107633166,4244.0,4488.0,3652.0,-0.1027027
146257,1248.0,998.0,734.0,-0.15242495,2626.0,2616.0,2352.0,-0.053140096,3684.0,3684.0,2980.0,-0.10564226,3964.0,3898.0,3204.0,-0.097718954,4244.0,4488.0,3652.0,-0.1027027
146258,1224.0,1038.0,735.0,-0.17089678,2626.0,2616.0,2352.0,-0.053140096,3684.0,3684.0,2980.0,-0.10564226,3964.0,3898.0,3204.0,-0.097718954,4380.0,4552.0,3758.0,-0.095547535
146259,1257.0,994.0,746.0,-0.14252874,2626.0,2616.0,2352.0,-0.053140096,3684.0,3684.0,2980.0,-0.10564226,3964.0,3898.0,3204.0,-0.097718954,4380.0,4552.0,3758.0,-0.095547535
146260,1260.0,999.0,748.0,-0.14367487,2626.0,2614.0,2368.0,-0.04937776,3756.0,3742.0,3046.0,-0.102533884,3996.0,3906.0,3178.0,-0.1027668,4380.0,4552.0,3758.0,-0.095547535
146261,1254.0,1010.0,743.0,-0.15231033,2626.0,2614.0,2368.0,-0.04937776,3756.0,3742.0,3046.0,-0.102533884,3996.0,3906.0,3178.0,-0.1027668,4428.0,4592.0,3778.0,-0.09725209
146262,1254.0,1004.0,694.0,-0.18256773,2626.0,2614.0,2368.0,-0.04937776,3756.0,3742.0,3046.0,-0.102533884,3996.0,3906.0,3178.0,-0.1027668,4428.0,4592.0,3778.0,-0.09725209
146263,1239.0,1009.0,767.0,-0.13626125,2626.0,2614.0,2368.0,-0.04937776,3756.0,3742.0,3046.0,-0.102533884,3996.0,3906.0,3178.0,-0.1027668,4428.0,4592.0,3778.0,-0.09725209
146264,1254.0,1020.0,794.0,-0.12458655,2620.0,2628.0,2378.0,-0.049940072,3788.0,3786.0,3100.0,-0.09962242,3988.0,3866.0,3150.0,-0.10205245,4428.0,4592.0,3778.0,-0.09725209
146265,1261.0,1023.0,836.0,-0.10059172,2620.0,2628.0,2378.0,-0.049940072,3788.0,3786.0,3100.0,-0.09962242,3988.0,3866.0,3150.0,-0.10205245,4132.0,4388.0,3622.0,-0.09563046
146266,1240.0,1009.0,774.0,-0.13180034,2620.0,2628.0,2378.0,-0.049940072,3788.0,3786.0,3100.0,-0.09962242,3988.0,3866.0,3150.0,-0.10205245,4132.0,4388.0,3622.0,-0.09563046
146267,1236.0,996.0,716.0,-0.1635514,2608.0,2630.0,2384.0,-0.049062625,3752.0,3784.0,3064.0,-0.10514019,3956.0,3894.0,3146.0,-0.10625,4132.0,4388.0,3622.0,-0.09563046
146268,1243.0,993.0,703.0,-0.17099057,2608.0,2630.0,2384.0,-0.049062625,3752.0,3784.0,3064.0,-0.10514019,3956.0,3894.0,3146.0,-0.10625,4090.0,4224.0,3530.0,-0.08950219
146269,1254.0,977.0,758.0,-0.12622479,2608.0,2630.0,2384.0,-0.049062625,3752.0,3784.0,3064.0,-0.10514019,3956.0,3894.0,3146.0,-0.10625,4090.0,4224.0,3530.0,-0.08950219
146270,1255.0,979.0,733.0,-0.14369158,2596.0,2628.0,2352.0,-0.055421688,3768.0,3768.0,3066.0,-0.10272168,3972.0,3932.0,3178.0,-0.10604782,4090.0,4224.0,3530.0,-0.08950219
146271,1259.0,983.0,732.0,-0.14635569,2596.0,2628.0,2352.0,-0.055421688,3768.0,3768.0,3066.0,-0.10272168,3972.0,3932.0,3178.0,-0.10604782,3984.0,4164.0,3408.0,-0.09984152
146272,1262.0,977.0,752.0,-0.13013302,2596.0,2628.0,2352.0,-0.055421688,3768.0,3768.0,3066.0,-0.10272168,3972.0,3932.0,3178.0,-0.10604782,3984.0,4164.0,3408.0,-0.09984152
146273,1243.0,976.0,702.0,-0.16328964,2596.0,2628.0,2352.0,-0.055421688,3768.0,3768.0,3066.0,-0.10272168,3972.0,3932.0,3178.0,-0.10604782,3984.0,4164.0,3408.0,-0.09984152
146274,1244.0,989.0,732.0,-0.14933178,2592.0,2622.0,2358.0,-0.053012047,3758.0,3770.0,3090.0,-0.09912536,3964.0,3912.0,3206.0,-0.09918516,3984.0,4164.0,3408.0,-0.09984152
146275,1247.0,1023.0,776.0,-0.1372985,2592.0,2622.0,2358.0,-0.053012047,3758.0,3770.0,3090.0,-0.09912536,3964.0,3912.0,3206.0,-0.09918516,3810.0,3968.0,3260.0,-0.09795241
146276,1246.0,1009.0,801.0,-0.11491713,2592.0,2622.0,2358.0,-0.053012047,3758.0,3770.0,3090.0,-0.09912536,3964.0,3912.0,3206.0,-0.09918516,3810.0,3968.0,3260.0,-0.09795241
147490,427.0,213.0,502.0,0.40419582,2716.0,2718.0,2232.0,-0.09818182,3736.0,3696.0,2910.0,-0.11898274,4082.0,4022.0,3130.0,-0.12472036,3142.0,3200.0,2452.0,-0.13234253
147491,433.0,209.0,506.0,0.41538462,2716.0,2718.0,2232.0,-0.09818182,3736.0,3696.0,2910.0,-0.11898274,4082.0,4022.0,3130.0,-0.12472036,3112.0,3156.0,2490.0,-0.11795962
147492,432.0,209.0,538.0,0.44042838,2716.0,2718.0,2232.0,-0.09818182,3736.0,3696.0,2910.0,-0.11898274,4082.0,4022.0,3130.0,-0.12472036,3112.0,3156.0,2490.0,-0.11795962
147493,423.0,207.0,527.0,0.4359673,2736.0,2722.0,2244.0,-0.09625453,3624.0,3686.0,2894.0,-0.12036474,4010.0,4016.0,3118.0,-0.12587608,3112.0,3156.0,2490.0,-0.11795962
147494,434.0,207.0,521.0,0.43131867,2736.0,2722.0,2244.0,-0.09625453,3624.0,3686.0,2894.0,-0.12036474,4010.0,4016.0,3118.0,-0.12587608,3092.0,3144.0,2500.0,-0.11410347
147495,432.0,200.0,578.0,0.48586118,2736.0,2722.0,2244.0,-0.09625453,3624.0,3686.0,2894.0,-0.12036474,4010.0,4016.0,3118.0,-0.12587608,3092.0,3144.0,2500.0,-0.11410347
147496,412.0,184.0,627.0,0.5462392,2736.0,2722.0,2244.0,-0.09625453,3624.0,3686.0,2894.0,-0.12036474,4010.0,4016.0,3118.0,-0.12587608,3092.0,3144.0,2500.0,-0.11410347
147497,395.0,181.0,580.0,0.5243101,2764.0,2726.0,2246.0,-0.09654063,3708.0,3730.0,2946.0,-0.11743559,4056.0,3954.0,3084.0,-0.12361466,3092.0,3144.0,2500.0,-0.11410347
147498,420.0,179.0,556.0,0.51292515,2764.0,2726.0,2246.0,-0.09654063,3708.0,3730.0,2946.0,-0.11743559,4056.0,3954.0,3084.0,-0.12361466,3018.0,3164.0,2446.0,-0.12798575
147499,430.0,169.0,553.0,0.53185594,2764.0,2726.0,2246.0,-0.09654063,3708.0,3730.0,2946.0,-0.11743559,4056.0,3954.0,3084.0,-0.12361466,3018.0,3164.0,2446.0,-0.12798575
147500,412.0,171.0,556.0,0.5295736,2744.0,2730.0,2244.0,-0.09770808,3788.0,3806.0,3010.0,-0.116784036,4124.0,3976.0,3122.0,-0.12031558,3018.0,3164.0,2446.0,-0.12798575
147501,416.0,209.0,491.0,0.40285715,2744.0,2730.0,2244.0,-0.09770808,3788.0,3806.0,3010.0,-0.116784036,4124.0,3976.0,3122.0,-0.12031558,2938.0,2964.0,2290.0,-0.12828322
147502,411.0,205.0,503.0,0.42090395,2744.0,2730.0,2244.0,-0.09770808,3788.0,3806.0,3010.0,-0.116784036,4124.0,3976.0,3122.0,-0.12031558,2938.0,2964.0,2290.0,-0.12828322
147503,416.0,169.0,566.0,0.54013604,2742.0,2698.0,2242.0,-0.092307694,3856.0,3822.0,3034.0,-0.11493582,4140.0,4072.0,3160.0,-0.12610619,2938.0,2964.0,2290.0,-0.12828322
147504,416.0,180.0,579.0,0.5256917,2742.0,2698.0,2242.0,-0.092307694,3856.0,3822.0,3034.0,-0.11493582,4140.0,4072.0,3160.0,-0.12610619,2852.0,2844.0,2230.0,-0.12100907
147505,414.0,181.0,574.0,0.5205298,2742.0,2698.0,2242.0,-0.092307694,3856.0,3822.0,3034.0,-0.11493582,4140.0,4072.0,3160.0,-0.12610619,2852.0,2844.0,2230.0,-0.12100907
147506,401.0,169.0,562.0,0.5376197,2742.0,2698.0,2242.0,-0.092307694,3856.0,3822.0,3034.0,-0.11493582,4140.0,4072.0,3160.0,-0.12610619,2852.0,2844.0,2230.0,-0.12100907
147507,399.0,162.0,569.0,0.5567715,2738.0,2744.0,2238.0,-0.10156564,3872.0,3852.0,3084.0,-0.11072665,4144.0,4042.0,3160.0,-0.12246598,2852.0,2844.0,2230.0,-0.12100907
147508,382.0,161.0,527.0,0.53197676,2738.0,2744.0,2238.0,-0.10156564,3872.0,3852.0,3084.0,-0.11072665,4144.0,4042.0,3160.0,-0.12246598,2844.0,2880.0,2240.0,-0.125
147509,389.0,166.0,603.0,0.5682705,2738.0,2744.0,2238.0,-0.10156564,3872.0,3852.0,3084.0,-0.11072665,4144.0,4042.0,3160.0,-0.12246598,2844.0,2880.0,2240.0,-0.125
147510,403.0,172.0,659.0,0.5860409,2732.0,2738.0,2238.0,-0.100482315,3746.0,3742.0,3004.0,-0.109398164,4140.0,4012.0,3144.0,-0.121296816,2844.0,2880.0,2240.0,-0.125
147511,380.0,174.0,551.0,0.52,2732.0,2738.0,2238.0,-0.100482315,3746.0,3742.0,3004.0,-0.109398164,4140.0,4012.0,3144.0,-0.121296816,3158.0,3214.0,2482.0,-0.12851124
147512,393.0,180.0,521.0,0.48644793,2732.0,2738.0,2238.0,-0.100482315,3746.0,3742.0,3004.0,-0.109398164,4140.0,4012.0,3144.0,-0.121296816,3158.0,3214.0,2482.0,-0.12851124
147513,390.0,179.0,537.0,0.5,2738.0,2718.0,2236.0,-0.09729511,3752.0,3796.0,3012.0,-0.11515864,4108.0,4052.0,3200.0,-0.11748483,3158.0,3214.0,2482.0,-0.12851124
147514,380.0,180.0,587.0,0.5306389,2738.0,2718.0,2236.0,-0.09729511,3752.0,3796.0,3012.0,-0.11515864,4108.0,4052.0,3200.0,-0.11748483,3072.0,3138.0,2420.0,-0.12918316
147515,369.0,190.0,604.0,0.5214106,2738.0,2718.0,2236.0,-0.09729511,3752.0,3796.0,3012.0,-0.11515864,4108.0,4052.0,3200.0,-0.11748483,3072.0,3138.0,2420.0,-0.12918316
147516,376.0,193.0,583.0,0.5025773,2738.0,2718.0,2236.0,-0.09729511,3752.0,3796.0,3012.0,-0.11515864,4108.0,4052.0,3200.0,-0.11748483,3072.0,3138.0,2420.0,-0.12918316
147517,390.0,184.0,547.0,0.49658003,2726.0,2726.0,2238.0,-0.09830782,3842.0,3786.0,3062.0,-0.1057243,4120.0,4044.0,3192.0,-0.11774461,3072.0,3138.0,2420.0,-0.12918316
147518,392.0,167.0,580.0,0.5528782,2726.0,2726.0,2238.0,-0.09830782,3842.0,3786.0,3062.0,-0.1057243,4120.0,4044.0,3192.0,-0.11774461,3082.0,3100.0,2380.0,-0.13138686
147519,380.0,171.0,574.0,0.54093957,2726.0,2726.0,2238.0,-0.09830782,3842.0,3786.0,3062.0,-0.1057243,4120.0,4044.0,3192.0,-0.11774461,3082.0,3100.0,2380.0,-0.13138686
147520,379.0,179.0,579.0,0.5277045,2716.0,2710.0,2246.0,-0.09362389,3844.0,3842.0,3006.0,-0.12207944,4132.0,4056.0,3160.0,-0.124168515,3082.0,3100.0,2380.0,-0.13138686
147521,380.0,196.0,614.0,0.5160494,2716.0,2710.0,2246.0,-0.09362389,3844.0,3842.0,3006.0,-0.12207944,4132.0,4056.0,3160.0,-0.124168515,2998.0,2970.0,2290.0,-0.12927757
147522,389.0,163.0,598.0,0.5716163,2716.0,2710.0,2246.0,-0.09362389,3844.0,3842.0,3006.0,-0.12207944,4132.0,4056.0,3160.0,-0.124168515,2998.0,2970.0,2290.0,-0.12927757
147523,379.0,172.0,589.0,0.5479632,2726.0,2728.0,2260.0,-0.093825184,3852.0,3856.0,3076.0,-0.11252164,4112.0,3996.0,3092.0,-0.1275395,2998.0,2970.0,2290.0,-0.12927757
147524,380.0,182.0,581.0,0.5229358,2726.0,2728.0,2260.0,-0.093825184,3852.0,3856.0,3076.0,-0.11252164,4112.0,3996.0,3092.0,-0.1275395,2848.0,2830.0,2172.0,-0.13154738
147525,385.0,172.0,554.0,0.5261708,2726.0,2728.0,2260.0,-0.093825184,3852.0,3856.0,3076.0,-0.11252164,4112.0,3996.0,3092.0,-0.1275395,2848.0,2830.0,2172.0,-0.13154738
147526,379.0,159.0,570.0,0.56378603,2726.0,2728.0,2260.0,-0.093825184,3852.0,3856.0,3076.0,-0.11252164,4112.0,3996.0,3092.0,-0.1275395,2848.0,2830.0,2172.0,-0.13154738
147527,384.0,171.0,574.0,0.54093957,2748.0,2728.0,2256.0,-0.09470305,3886.0,3906.0,3110.0,-0.11345496,3962.0,3934.0,3076.0,-0.12239657,2848.0,2830.0,2172.0,-0.13154738
147528,386.0,184.0,557.0,0.5033738,2748.0,2728.0,2256.0,-0.09470305,3886.0,3906.0,3110.0,-0.11345496,3962.0,3934.0,3076.0,-0.12239657,2804.0,2750.0,2156.0,-0.12107623
147529,378.0,162.0,551.0,0.54558206,2748.0,2728.0,2256.0,-0.09470305,3886.0,3906.0,3110.0,-0.11345496,3962.0,3934.0,3076.0,-0.12239657,2804.0,2750.0,2156.0,-0.12107623
147530,391.0,153.0,536.0,0.5558781,2758.0,2720.0,2248.0,-0.09500805,3956.0,3942.0,3172.0,-0.10823728,4128.0,4038.0,3198.0,-0.11608624,2804.0,2750.0,2156.0,-0.12107623
147531,400.0,160.0,579.0,0.5669824,2758.0,2720.0,2248.0,-0.09500805,3956.0,3942.0,3172.0,-0.10823728,4128.0,4038.0,3198.0,-0.11608624,2786.0,2744.0,2128.0,-0.12643678
147532,400.0,183.0,671.0,0.5714286,2758.0,2720.0,2248.0,-0.09500805,3956.0,3942.0,3172.0,-0.10823728,4128.0,4038.0,3198.0,-0.11608624,2786.0,2744.0,2128.0,-0.12643678
147533,403.0,184.0,654.0,0.5608592,2740.0,2714.0,2250.0,-0.093473,3974.0,3958.0,3184.0,-0.108373,4160.0,4156.0,3278.0,-0.118106,2786.0,2744.0,2128.0,-0.12643678
147534,392.0,174.0,647.0,0.5761267,2740.0,2714.0,2250.0,-0.093473,3974.0,3958.0,3184.0,-0.108373,4160.0,4156.0,3278.0,-0.118106,2782.0,2748.0,2128.0,-0.12715341
147535,382.0,173.0,639.0,0.57389164,2740.0,2714.0,2250.0,-0.093473,3974.0,3958.0,3184.0,-0.108373,4160.0,4156.0,3278.0,-0.118106,2782.0,2748.0,2128.0,-0.12715341
147536,387.0,189.0,588.0,0.5135135,2740.0,2714.0,2250.0,-0.093473,3974.0,3958.0,3184.0,-0.108373,4160.0,4156.0,3278.0,-0.118106,2782.0,2748.0,2128.0,-0.12715341
147537,376.0,186.0,605.0,0.5297092,2712.0,2708.0,2232.0,-0.09635627,3918.0,3954.0,3164.0,-0.11098623,4248.0,4196.0,3244.0,-0.12795699,2782.0,2748.0,2128.0,-0.12715341
147538,359.0,186.0,624.0,0.5407407,2712.0,2708.0,2232.0,-0.09635627,3918.0,3954.0,3164.0,-0.11098623,4248.0,4196.0,3244.0,-0.12795699,2784.0,2744.0,2138.0,-0.12412945
147539,374.0,194.0,640.0,0.53477216,2712.0,2708.0,2232.0,-0.09635627,3918.0,3954.0,3164.0,-0.11098623,4248.0,4196.0,3244.0,-0.12795699,2784.0,2744.0,2138.0,-0.12412945
147540,380.0,191.0,649.0,0.5452381,2750.0,2726.0,2232.0,-0.09963695,3928.0,3912.0,3156.0,-0.10696095,4280.0,4152.0,3244.0,-0.122769065,2784.0,2744.0,2138.0,-0.12412945
147541,382.0,180.0,600.0,0.53846157,2750.0,2726.0,2232.0,-0.09963695,3928.0,3912.0,3156.0,-0.10696095,4280.0,4152.0,3244.0,-0.122769065,2774.0,2748.0,2144.0,-0.12346689
147542,379.0,167.0,545.0,0.53089887,2750.0,2726.0,2232.0,-0.09963695,3928.0,3912.0,3156.0,-0.10696095,4280.0,4152.0,3244.0,-0.122769065,2774.0,2748.0,2144.0,-0.12346689
147543,378.0,165.0,568.0,0.5497954,2722.0,2726.0,2244.0,-0.09698189,3958.0,3916.0,3154.0,-0.10777935,4200.0,4060.0,3214.0,-0.11630464,2774.0,2748.0,2144.0,-0.12346689
147544,383.0,173.0,635.0,0.5717822,2722.0,2726.0,2244.0,-0.09698189,3958.0,3916.0,3154.0,-0.10777935,4200.0,4060.0,3214.0,-0.11630464,2784.0,2758.0,2152.0,-0.12342159
147545,375.0,179.0,640.0,0.5628816,2722.0,2726.0,2244.0,-0.09698189,3958.0,3916.0,3154.0,-0.10777935,4200.0,4060.0,3214.0,-0.11630464,2784.0,2758.0,2152.0,-0.12342159
147546,363.0,168.0,538.0,0.5240793,2722.0,2726.0,2244.0,-0.09698189,3958.0,3916.0,3154.0,-0.10777935,4200.0,4060.0,3214.0,-0.11630464,2784.0,2758.0,2152.0,-0.12342159
147547,360.0,177.0,517.0,0.48991355,2738.0,2702.0,2228.0,-0.09614605,4008.0,3930.0,3216.0,-0.09991603,4220.0,4112.0,3282.0,-0.11225318,2784.0,2758.0,2152.0,-0.12342159
147548,357.0,175.0,578.0,0.53519255,2738.0,2702.0,2228.0,-0.09614605,4008.0,3930.0,3216.0,-0.09991603,4220.0,4112.0,3282.0,-0.11225318,2738.0,2770.0,2154.0,-0.12510154
147549,358.0,171.0,646.0,0.5813953,2738.0,2702.0,2228.0,-0.09614605,4008.0,3930.0,3216.0,-0.09991603,4220.0,4112.0,3282.0,-0.11225318,2738.0,2770.0,2154.0,-0.12510154
147550,363.0,190.0,643.0,0.5438175,2736.0,2690.0,2224.0,-0.094831094,3972.0,3964.0,3148.0,-0.114735655,4236.0,4148.0,3276.0,-0.1174569,2738.0,2770.0,2154.0,-0.12510154
147551,367.0,200.0,639.0,0.52324194,2736.0,2690.0,2224.0,-0.094831094,3972.0,3964.0,3148.0,-0.114735655,4236.0,4148.0,3276.0,-0.1174569,2802.0,2748.0,2146.0,-0.12300777
147552,363.0,192.0,612.0,0.52238804,2736.0,2690.0,2224.0,-0.094831094,3972.0,3964.0,3148.0,-0.114735655,4236.0,4148.0,3276.0,-0.1174569,2802.0,2748.0,2146.0,-0.12300777
147553,363.0,188.0,611.0,0.5294118,2754.0,2688.0,2236.0,-0.09179529,3966.0,3998.0,3222.0,-0.10747922,4232.0,4082.0,3232.0,-0.116215475,2802.0,2748.0,2146.0,-0.12300777
147554,379.0,193.0,613.0,0.5210918,2754.0,2688.0,2236.0,-0.09179529,3966.0,3998.0,3222.0,-0.10747922,4232.0,4082.0,3232.0,-0.116215475,2770.0,2754.0,2126.0,-0.12868853
147555,357.0,198.0,616.0,0.5135135,2754.0,2688.0,2236.0,-0.09179529,3966.0,3998.0,3222.0,-0.10747922,4232.0,4082.0,3232.0,-0.116215475,2770.0,2754.0,2126.0,-0.12868853
147556,349.0,181.0,614.0,0.5446541,2754.0,2688.0,2236.0,-0.09179529,3966.0,3998.0,3222.0,-0.10747922,4232.0,4082.0,3232.0,-0.116215475,2770.0,2754.0,2126.0,-0.12868853
147557,369.0,173.0,588.0,0.5453351,2742.0,2708.0,2230.0,-0.09680033,4002.0,4034.0,3244.0,-0.1085463,4136.0,4034.0,3168.0,-0.12024438,2770.0,2754.0,2126.0,-0.12868853
147558,381.0,164.0,573.0,0.5549525,2742.0,2708.0,2230.0,-0.09680033,4002.0,4034.0,3244.0,-0.1085463,4136.0,4034.0,3168.0,-0.12024438,2784.0,2770.0,2128.0,-0.1310739
147559,361.0,174.0,572.0,0.53351206,2742.0,2708.0,2230.0,-0.09680033,4002.0,4034.0,3244.0,-0.1085463,4136.0,4034.0,3168.0,-0.12024438,2784.0,2770.0,2128.0,-0.1310739
147560,348.0,179.0,589.0,0.5338542,2726.0,2706.0,2216.0,-0.099553026,3984.0,4032.0,3184.0,-0.11751663,4108.0,3988.0,3176.0,-0.1133445,2784.0,2770.0,2128.0,-0.1310739
147561,357.0,165.0,650.0,0.595092,2726.0,2706.0,2216.0,-0.099553026,3984.0,4032.0,3184.0,-0.11751663,4108.0,3988.0,3176.0,-0.1133445,2806.0,2750.0,2134.0,-0.12612613
147562,360.0,180.0,647.0,0.56469166,2726.0,2706.0,2216.0,-0.099553026,3984.0,4032.0,3184.0,-0.11751663,4108.0,3988.0,3176.0,-0.1133445,2806.0,2750.0,2134.0,-0.12612613
